name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,70,132501627,,terrace,,,"POLYGON ((-122.4324765 37.768268, -122.4324714 37.7682109, -122.4325901 37.7682042, -122.4326035 37.7682035, -122.4326659 37.7681999, -122.4326694 37.7682394, -122.4326418 37.7682409, -122.4326424 37.7682481, -122.4326088 37.76825, -122.4326098 37.7682605, -122.4324765 37.768268))",POINT (-122.4325653 37.7682326),101.3,1090.9
,71,132501628,,terrace,,,"POLYGON ((-122.4325595 37.7688962, -122.4325547 37.7688384, -122.4327543 37.7688277, -122.4327879 37.7688259, -122.4327928 37.7688837, -122.4325595 37.7688962))",POINT (-122.4326737 37.7688611),131.8,1418.8
,72,132501629,,terrace,,,"POLYGON ((-122.4330368 37.767581, -122.4330454 37.7675713, -122.4330713 37.7675704, -122.4330818 37.7675761, -122.433089 37.7675688, -122.4331132 37.7675684, -122.4331231 37.7675721, -122.4331234 37.7675767, -122.4331244 37.7675895, -122.4331277 37.7676465, -122.4331324 37.7677006, -122.4331329 37.7677058, -122.4331239 37.7677091, -122.4331259 37.7677338, -122.4331359 37.7677346, -122.4331389 37.7677656, -122.4331393 37.7677756, -122.4331089 37.7677771, -122.4331059 37.7677598, -122.4330929 37.7677615, -122.4330879 37.7677715, -122.4330659 37.7677728, -122.4330579 37.767761, -122.4330533 37.7677197, -122.4330659 37.7677134, -122.4330889 37.767713, -122.4330859 37.767684, -122.4330487 37.7676836, -122.4330368 37.767581))",POINT (-122.4330901 37.7676666),148.4,1597.4
,73,132501630,,terrace,,,"POLYGON ((-122.4325095 37.7683551, -122.4324877 37.7683564, -122.4324798 37.7682729, -122.4325769 37.7682671, -122.4325847 37.7682781, -122.4326209 37.768274, -122.4326305 37.7682603, -122.4326953 37.7682565, -122.4327047 37.768289, -122.4327417 37.7682868, -122.4327468 37.768341, -122.4325095 37.7683551))",POINT (-122.432608 37.7683092),198.5,2137.1
,74,132501631,,terrace,,,"POLYGON ((-122.4325162 37.7684116, -122.4325095 37.7683551, -122.4327468 37.768341, -122.4327605 37.7683375, -122.4327652 37.7683762, -122.4326922 37.7683817, -122.4326942 37.7683983, -122.4326441 37.768402, -122.4325162 37.7684116))",POINT (-122.4326282 37.7683738),123.7,1331.4
,75,132501632,,terrace,,,"POLYGON ((-122.4324655 37.7681453, -122.4324575 37.7680732, -122.4325766 37.768064, -122.4325792 37.7680879, -122.4325905 37.7680871, -122.4325879 37.7680632, -122.432688 37.7680555, -122.4327113 37.7680539, -122.4327133 37.7680718, -122.4326547 37.7680759, -122.4326566 37.7680936, -122.4326717 37.7680979, -122.4326788 37.7681167, -122.4326803 37.7681304, -122.4326049 37.7681357, -122.4326041 37.7681285, -122.4325644 37.7681312, -122.4325652 37.7681384, -122.4324655 37.7681453))",POINT (-122.4325714 37.7680999),150.8,1623.5
,76,132501634,,terrace,,,"POLYGON ((-122.4324575 37.7680732, -122.4324491 37.7680045, -122.4325757 37.7679947, -122.4325782 37.7680155, -122.4325927 37.7680144, -122.4325901 37.7679936, -122.4326436 37.7679895, -122.4326447 37.7679984, -122.4326806 37.7679956, -122.432688 37.7680555, -122.4325879 37.7680632, -122.4325766 37.768064, -122.4324575 37.7680732))",POINT (-122.4325663 37.7680313),150.1,1615.6
,77,132501635,,terrace,,,"POLYGON ((-122.4325639 37.7678483, -122.4326039 37.7678456, -122.4326099 37.7678374, -122.4326189 37.7678443, -122.4326599 37.7678408, -122.4326599 37.7678353, -122.4326529 37.7677384, -122.4326379 37.7677403, -122.4326339 37.7677186, -122.4326509 37.7677106, -122.432643 37.7675965, -122.4325495 37.7676038, -122.4325509 37.7676853, -122.4325539 37.7677143, -122.4325749 37.7677221, -122.4325769 37.7677477, -122.4325629 37.7677485, -122.4325609 37.7677966, -122.4325749 37.7678079, -122.4325619 37.7678283, -122.4325639 37.7678483))",POINT (-122.4326044 37.767721),216.7,2332.4
,78,132501637,,terrace,,,"POLYGON ((-122.4325491 37.7687709, -122.4325415 37.7686781, -122.432667 37.7686706, -122.432782 37.7686629, -122.4327876 37.7687388, -122.4327485 37.7687603, -122.4325491 37.7687709))",POINT (-122.432664 37.7687169),216.8,2333.8
,79,132501638,,terrace,,,"POLYGON ((-122.4325225 37.768474, -122.4325162 37.7684116, -122.4326441 37.768402, -122.4326451 37.7684125, -122.4327012 37.768409, -122.4327051 37.7684477, -122.4326434 37.7684515, -122.4326449 37.7684663, -122.4325225 37.768474))",POINT (-122.4326026 37.7684364),99.7,1072.8
,80,132501639,,terrace,,,"POLYGON ((-122.4324404 37.7679339, -122.4324326 37.7678708, -122.4326455 37.7678544, -122.4326495 37.767887, -122.4326777 37.7678848, -122.4326814 37.7679153, -122.432661 37.7679169, -122.4324404 37.7679339))",POINT (-122.4325503 37.7678946),140.6,1513.3
,81,132501640,,terrace,,,"POLYGON ((-122.4325297 37.7685466, -122.4325225 37.768474, -122.4326449 37.7684663, -122.4327559 37.7684594, -122.432762 37.768521, -122.4326409 37.7685285, -122.432642 37.7685396, -122.4325297 37.7685466))",POINT (-122.4326377 37.7685007),154.0,1657.3
,82,132501644,,terrace,,,"POLYGON ((-122.4324449 37.7678615, -122.4325556 37.7678541, -122.4325639 37.7678483, -122.4325619 37.7678283, -122.4325489 37.7678105, -122.4325439 37.7677689, -122.4325559 37.7677477, -122.4325529 37.7677217, -122.4325419 37.7677199, -122.4325419 37.7676957, -122.4325509 37.7676853, -122.4325495 37.7676038, -122.4324393 37.7676085, -122.4324262 37.7676141, -122.4324228 37.7676245, -122.4324449 37.7678615))",POINT (-122.4324919 37.7677298),288.1,3100.6
,83,132501645,,terrace,,,"POLYGON ((-122.4324714 37.7682109, -122.4324655 37.7681453, -122.4325652 37.7681384, -122.4325666 37.7681498, -122.4326059 37.7681475, -122.4326049 37.7681357, -122.4326803 37.7681304, -122.4326811 37.7681384, -122.4326827 37.7681566, -122.4327271 37.7681541, -122.4327309 37.7681963, -122.4326659 37.7681999, -122.4326035 37.7682035, -122.4326011 37.7681768, -122.4325877 37.7681775, -122.4325901 37.7682042, -122.4324714 37.7682109))",POINT (-122.4325917 37.7681723),151.8,1634.4
,84,132501646,,terrace,,,"POLYGON ((-122.432643 37.7675965, -122.432738 37.767591, -122.432739 37.7676019, -122.4327529 37.7676965, -122.4327339 37.7677078, -122.4327369 37.767736, -122.4327549 37.7677342, -122.4327639 37.7678257, -122.4327529 37.7678356, -122.4327209 37.7678369, -122.4327109 37.7678296, -122.4327009 37.7678387, -122.4326669 37.7678417, -122.4326599 37.7678353, -122.4326529 37.7677384, -122.4326509 37.7677106, -122.432643 37.7675965))",POINT (-122.4327009 37.7677169),234.8,2527.0
,85,132501647,,terrace,,,"POLYGON ((-122.4325415 37.7686781, -122.4325358 37.7686192, -122.4327927 37.7686037, -122.432797 37.7686486, -122.4326657 37.7686565, -122.432667 37.7686706, -122.4325415 37.7686781))",POINT (-122.4326581 37.7686383),130.8,1407.4
,86,132501649,,terrace,,,"POLYGON ((-122.432739 37.7676019, -122.4329535 37.7675865, -122.4329714 37.767773, -122.4329746 37.7677974, -122.4329211 37.7678007, -122.4329185 37.7677683, -122.4329009 37.7677564, -122.4328998 37.7677386, -122.4329099 37.7677311, -122.4328988 37.7677238, -122.4328973 37.7677001, -122.4328856 37.7677006, -122.4328876 37.7677248, -122.4328765 37.7677316, -122.4328883 37.7677393, -122.4328903 37.7677574, -122.432881 37.7677666, -122.4328833 37.7678041, -122.4327697 37.7678108, -122.4327529 37.7676965, -122.432739 37.7676019))",POINT (-122.4328568 37.7676947),410.6,4419.7
,87,132501650,,terrace,,,"POLYGON ((-122.4325547 37.7688384, -122.4325491 37.7687709, -122.4327485 37.7687603, -122.4327543 37.7688277, -122.4325547 37.7688384))",POINT (-122.4326516 37.7687993),131.9,1419.2
,88,132501651,,terrace,,,"POLYGON ((-122.4324491 37.7680045, -122.4324404 37.7679339, -122.432661 37.7679169, -122.4326696 37.7679875, -122.4326436 37.7679895, -122.4325901 37.7679936, -122.4325757 37.7679947, -122.4324491 37.7680045))",POINT (-122.432555 37.7679607),154.4,1661.5
,89,132605446,,yes,,,"POLYGON ((-122.4152686 37.7711424, -122.4151954 37.7712462, -122.4150747 37.7711919, -122.4150629 37.7710473, -122.4152686 37.7711424))",POINT (-122.4151516 37.7711514),220.9,2377.3
,90,132605448,,yes,,,"POLYGON ((-122.4154187 37.7728207, -122.4155801 37.7729475, -122.4158008 37.7727694, -122.415637 37.772641, -122.4154187 37.7728207))",POINT (-122.4156094 37.7727945),558.6,6013.3
,91,132605449,,yes,,,"POLYGON ((-122.4172344 37.7725536, -122.4171699 37.7726262, -122.4172486 37.7726743, -122.4172638 37.7726711, -122.4172999 37.7726929, -122.4173029 37.7727042, -122.4173438 37.7727287, -122.4174107 37.772654, -122.4173698 37.7726307, -122.4173573 37.7726329, -122.4173171 37.7726139, -122.4173104 37.772599, -122.4172344 37.7725536))",POINT (-122.4172888 37.7726408),181.5,1953.6
,92,132605455,,yes,,,"POLYGON ((-122.4166258 37.7723081, -122.4167186 37.7723528, -122.4167096 37.7723645, -122.4167414 37.7723798, -122.4167498 37.7723772, -122.4167757 37.7723925, -122.4167862 37.7723827, -122.4168204 37.7723992, -122.4168116 37.7724106, -122.4168284 37.7724187, -122.4167851 37.7724749, -122.4167685 37.7724669, -122.4167634 37.7724736, -122.4167203 37.7724529, -122.4167254 37.7724462, -122.4166682 37.7724085, -122.4166577 37.7724211, -122.4165714 37.7723787, -122.4166258 37.7723081))",POINT (-122.4167009 37.7723933),181.8,1957.4
,93,132605456,,yes,,,"POLYGON ((-122.4170743 37.7728467, -122.4170088 37.772807, -122.4171023 37.7727105, -122.4171679 37.7727503, -122.4170743 37.7728467))",POINT (-122.4170883 37.7727786),97.8,1053.0
,94,132605463,,yes,,,"POLYGON ((-122.4169186 37.7723722, -122.4169409 37.772345, -122.416914 37.7723283, -122.4169341 37.7722987, -122.4168925 37.7722799, -122.4168849 37.7722891, -122.4168777 37.7722852, -122.4168721 37.77227, -122.416821 37.7722431, -122.4168078 37.772247, -122.4167998 37.772244, -122.4167995 37.772232, -122.4167359 37.7721988, -122.4167254 37.7721932, -122.4166761 37.7722487, -122.4166834 37.7722523, -122.4167779 37.772299, -122.4167919 37.7722802, -122.4168089 37.7722879, -122.4168002 37.7722987, -122.4168305 37.7723142, -122.4168244 37.7723229, -122.4169186 37.7723722))",POINT (-122.4168132 37.7722791),162.6,1750.6
,95,132605465,,yes,,,"POLYGON ((-122.4153886 37.7722091, -122.4150974 37.7718306, -122.4150079 37.7716626, -122.4151648 37.7717711, -122.4155645 37.7720538, -122.4153886 37.7722091))",POINT (-122.4153062 37.7719678),836.6,9004.9
,96,132605471,,yes,,,"POLYGON ((-122.4166834 37.7722523, -122.416638 37.772308, -122.4167862 37.7723827, -122.4168204 37.7723992, -122.4168993 37.7724392, -122.4169439 37.7723869, -122.4166834 37.7722523))",POINT (-122.41679 37.772346),195.9,2108.1
,97,132605474,,parking,,,"POLYGON ((-122.4150486 37.7700122, -122.4150824 37.7699088, -122.4153324 37.7699531, -122.4153161 37.7700038, -122.4152953 37.7700675, -122.4150486 37.7700122))",POINT (-122.4151918 37.7699858),281.6,3031.0
,98,132605476,,yes,,,"POLYGON ((-122.4165714 37.7723787, -122.4166577 37.7724211, -122.416649 37.7724321, -122.4167641 37.7724887, -122.4167358 37.7725246, -122.4167114 37.772512, -122.4166942 37.7725031, -122.4166787 37.7724952, -122.4166836 37.772489, -122.4166498 37.7724724, -122.4166453 37.772478, -122.4166312 37.7724707, -122.4165993 37.7724543, -122.4165279 37.7724175, -122.4165579 37.7723791, -122.4165714 37.7723787))",POINT (-122.4166414 37.7724476),109.0,1172.8
,99,132605478,,yes,,,"POLYGON ((-122.4167483 37.7726561, -122.41694 37.7727682, -122.4169874 37.7727175, -122.4169007 37.7726668, -122.4168715 37.7726497, -122.4168004 37.7726081, -122.4167958 37.7726054, -122.4167483 37.7726561))",POINT (-122.4168679 37.7726868),146.5,1577.1
,100,132605479,,yes,,,"POLYGON ((-122.4153237 37.772746, -122.4154187 37.7728207, -122.415637 37.772641, -122.4155465 37.7725702, -122.4153237 37.772746))",POINT (-122.4154805 37.7726952),316.1,3403.0
,101,132605482,,parking,,,"POLYGON ((-122.415622 37.7725117, -122.4155762 37.7725512, -122.4154937 37.7724916, -122.4153539 37.7724186, -122.4155359 37.7722614, -122.4157404 37.7724094, -122.415622 37.7725117))",POINT (-122.4155514 37.7724073),539.7,5808.9
,102,132605484,,yes,,,"POLYGON ((-122.4169812 37.7718806, -122.4174009 37.7720828, -122.4173806 37.772109, -122.4171554 37.7724011, -122.4167359 37.7721988, -122.4169812 37.7718806))",POINT (-122.4170684 37.7721408),1789.5,19261.9
,103,132605485,,yes,,,"POLYGON ((-122.4156885 37.7726515, -122.4157372 37.7726134, -122.4157615 37.7726328, -122.4157711 37.7726253, -122.4158589 37.7726953, -122.4158379 37.7727118, -122.415847 37.772719, -122.4158212 37.7727392, -122.415807 37.7727278, -122.4157954 37.7727369, -122.4156885 37.7726515))",POINT (-122.4157761 37.7726767),99.9,1075.7
,104,132605493,,yes,,,"POLYGON ((-122.4152627 37.7721454, -122.4153801 37.7722217, -122.4152832 37.7723148, -122.4152019 37.7722619, -122.4152474 37.7722182, -122.4152114 37.7721947, -122.4152627 37.7721454))",POINT (-122.4152842 37.7722304),153.3,1649.9
,105,132605496,,yes,,,"POLYGON ((-122.4150576 37.7722889, -122.4151363 37.7722259, -122.4151843 37.7722635, -122.4151718 37.7722736, -122.415185 37.7722839, -122.4151968 37.7722745, -122.4152524 37.772318, -122.4151745 37.7723803, -122.4150576 37.7722889))",POINT (-122.4151545 37.7723037),139.2,1498.3
,106,132605497,,yes,,,"POLYGON ((-122.4168639 37.7725433, -122.4168789 37.7725262, -122.4168609 37.7725164, -122.4168914 37.7724816, -122.4169097 37.7724916, -122.4169233 37.7724761, -122.4169888 37.772512, -122.4169777 37.7725246, -122.4170105 37.7725425, -122.417021 37.7725305, -122.4171114 37.77258, -122.4170528 37.7726468, -122.4169645 37.7725985, -122.4169725 37.7725894, -122.4169406 37.7725719, -122.4169327 37.772581, -122.4168639 37.7725433))",POINT (-122.4169829 37.7725592),182.4,1963.4
,107,132605500,,parking,,,"POLYGON ((-122.4158738 37.7726931, -122.415622 37.7725117, -122.4157404 37.7724094, -122.4155359 37.7722614, -122.415558 37.7722398, -122.4155824 37.772216, -122.4160497 37.7725336, -122.4158738 37.7726931))",POINT (-122.4158023 37.7724837),853.0,9181.2
,108,132605503,,yes,,,"POLYGON ((-122.4150615 37.7699386, -122.4150347 37.770014, -122.4150615 37.7699386, -122.4150615 37.7699386))",POINT (-122.4150481 37.7699763),0.0,0.0
,109,132605506,,yes,,,"POLYGON ((-122.4172598 37.7727668, -122.4174004 37.7728494, -122.4173567 37.7728959, -122.417344 37.7728884, -122.4173264 37.7729071, -122.4173374 37.7729136, -122.4172814 37.7729732, -122.417141 37.7728907, -122.417196 37.7728321, -122.4172104 37.7728406, -122.4172321 37.7728174, -122.4172193 37.7728099, -122.4172598 37.7727668))",POINT (-122.4172707 37.7728704),258.6,2783.1
,110,132605511,,yes,,,"POLYGON ((-122.4151247 37.769741, -122.4151156 37.7697624, -122.4150975 37.769826, -122.4150776 37.7698961, -122.4150615 37.7699386, -122.4151247 37.769741))",POINT (-122.4150056 37.7701268),0.4,4.2
,111,132605513,,yes,,,"POLYGON ((-122.4168004 37.7726081, -122.4168547 37.7725493, -122.4170443 37.7726551, -122.4169874 37.7727175, -122.4169007 37.7726668, -122.4169082 37.7726551, -122.4168853 37.7726412, -122.4168715 37.7726497, -122.4168004 37.7726081))",POINT (-122.4169233 37.7726325),165.4,1780.7
,112,132605519,,yes,,,"POLYGON ((-122.4165279 37.7724175, -122.4164615 37.7724951, -122.4167223 37.7726411, -122.4167558 37.7726041, -122.4167569 37.7725893, -122.4167686 37.7725755, -122.4167867 37.7725725, -122.4168 37.7725561, -122.4167358 37.7725246, -122.4167114 37.772512, -122.4166824 37.7725431, -122.4166653 37.7725338, -122.4166942 37.7725031, -122.4166787 37.7724952, -122.4166453 37.772478, -122.4166312 37.7724707, -122.4166111 37.7724884, -122.4166057 37.7724758, -122.4165892 37.7724674, -122.4165993 37.7724543, -122.4165279 37.7724175))",POINT (-122.4166278 37.7725296),292.9,3153.0
,113,132605520,,yes,,,"POLYGON ((-122.415425 37.7725139, -122.4153288 37.7724365, -122.4151198 37.7726038, -122.4152192 37.7726817, -122.4152304 37.7726727, -122.4152867 37.7726267, -122.4152752 37.7726175, -122.4153507 37.7725556, -122.4153628 37.7725646, -122.415425 37.7725139))",POINT (-122.4152707 37.7725578),303.5,3267.3
Cathead's BBQ,114,132605528,,restaurant,,,"POLYGON ((-122.4150486 37.7700122, -122.4150244 37.7700799, -122.4152691 37.7701422, -122.4152953 37.7700675, -122.4150486 37.7700122))",POINT (-122.4151613 37.7700759),184.9,1990.7
,115,132605530,,yes,,,"POLYGON ((-122.4170575 37.77236, -122.4172154 37.772448, -122.4171025 37.7725746, -122.4169447 37.7724866, -122.4170575 37.77236))",POINT (-122.41708 37.7724673),294.2,3166.8
,116,137602236,,yes,,,"POLYGON ((-122.4291006 37.7671814, -122.4293454 37.7669782, -122.429258 37.7669099, -122.4292186 37.7669407, -122.4292417 37.76696, -122.4291586 37.7670209, -122.4291476 37.7669015, -122.429173 37.7668994, -122.4292092 37.7668719, -122.4291395 37.7668174, -122.4290444 37.7668218, -122.4290719 37.7671682, -122.4290798 37.7671766, -122.4290905 37.7671819, -122.4291006 37.7671814))",POINT (-122.4291522 37.7669906),526.0,5662.0
,117,137602237,,yes,,,"POLYGON ((-122.4296907 37.7667003, -122.4294483 37.7665104, -122.4294614 37.7665008, -122.4294418 37.7664842, -122.4294336 37.7663993, -122.4294261 37.7663245, -122.429425 37.7663039, -122.4294144 37.766198, -122.4296037 37.7661872, -122.4296165 37.7663357, -122.4296682 37.7663768, -122.4297151 37.7664159, -122.4298731 37.7665559, -122.4296907 37.7667003))",POINT (-122.4296038 37.7664463),1173.9,12635.7
,118,137602238,,yes,,,"POLYGON ((-122.4293454 37.7669782, -122.429463 37.766884, -122.4294516 37.7668752, -122.4292358 37.7667061, -122.4292154 37.7666907, -122.4290978 37.7667848, -122.4291395 37.7668174, -122.4292092 37.7668719, -122.429258 37.7669099, -122.4293454 37.7669782))",POINT (-122.4292804 37.7668343),450.7,4851.0
,119,137602239,,yes,,,"POLYGON ((-122.4294516 37.7668752, -122.4295817 37.7667707, -122.4293659 37.7666016, -122.4292358 37.7667061, -122.4294516 37.7668752))",POINT (-122.4294087 37.7667384),434.7,4679.3
,120,137602240,,yes,,,"POLYGON ((-122.4295922 37.7667789, -122.4296907 37.7667003, -122.4294483 37.7665104, -122.4293498 37.7665889, -122.4293659 37.7666016, -122.4295817 37.7667707, -122.4295922 37.7667789))",POINT (-122.4295202 37.7666446),370.0,3982.2
Children's Day School,121,138882589,,school,,,"POLYGON ((-122.4253 37.7643076, -122.4251305 37.7643197, -122.4249499 37.7643288, -122.4248628 37.7643333, -122.4247775 37.7643376, -122.4247191 37.7643406, -122.4247063 37.7641861, -122.4251824 37.7641563, -122.4251816 37.7641492, -122.4252833 37.7641428, -122.4253 37.7643076))",POINT (-122.4250056 37.7642459),901.7,9705.6
,122,142843520,,,,platform,"POLYGON ((-122.428757 37.764903, -122.4287619 37.764906, -122.4287679 37.7649058, -122.4287721 37.7649022, -122.4287755 37.7648392, -122.428756 37.764624, -122.428744 37.7646247, -122.4287318 37.7646254, -122.428757 37.764903))",POINT (-122.4287557 37.7647591),62.4,671.6
,123,142843522,,,,platform,"POLYGON ((-122.4334647 37.7638583, -122.4334715 37.7638636, -122.4334794 37.7638699, -122.4333681 37.7639577, -122.4333603 37.7639515, -122.4333535 37.7639461, -122.4334647 37.7638583))",POINT (-122.4334165 37.763908),25.5,274.3
,124,142843524,,,,platform,"POLYGON ((-122.4288561 37.7669528, -122.4288874 37.7672811, -122.4288987 37.7672805, -122.4289116 37.7672797, -122.4288803 37.7669513, -122.4288673 37.7669521, -122.4288561 37.7669528))",POINT (-122.4288839 37.7671162),78.8,848.4
,125,142843525,,,,platform,"POLYGON ((-122.4260823 37.7698755, -122.4260743 37.7698691, -122.4260677 37.7698638, -122.4261804 37.7697756, -122.426187 37.7697809, -122.426195 37.7697873, -122.4260823 37.7698755))",POINT (-122.4261313 37.7698256),25.7,277.1
