name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,63,132501637,,terrace,,,"POLYGON ((-122.4325491 37.7687709, -122.4325415 37.7686781, -122.432667 37.7686706, -122.432782 37.7686629, -122.4327876 37.7687388, -122.4327485 37.7687603, -122.4325491 37.7687709))",POINT (-122.432664 37.7687169),216.9,2334.7
,64,132501638,,terrace,,,"POLYGON ((-122.4325225 37.768474, -122.4325162 37.7684116, -122.4326441 37.768402, -122.4326451 37.7684125, -122.4327012 37.768409, -122.4327051 37.7684477, -122.4326434 37.7684515, -122.4326449 37.7684663, -122.4325225 37.768474))",POINT (-122.4326026 37.7684364),99.7,1072.8
,65,132501639,,terrace,,,"POLYGON ((-122.4324404 37.7679339, -122.4324326 37.7678708, -122.4326455 37.7678544, -122.4326495 37.767887, -122.4326777 37.7678848, -122.4326814 37.7679153, -122.432661 37.7679169, -122.4324404 37.7679339))",POINT (-122.4325503 37.7678946),140.6,1513.3
,66,132501640,,terrace,,,"POLYGON ((-122.4325297 37.7685466, -122.4325225 37.768474, -122.4326449 37.7684663, -122.4327559 37.7684594, -122.432762 37.768521, -122.4326409 37.7685285, -122.432642 37.7685396, -122.4325297 37.7685466))",POINT (-122.4326377 37.7685007),153.8,1655.2
,67,132501644,,terrace,,,"POLYGON ((-122.4324449 37.7678615, -122.4325556 37.7678541, -122.4325639 37.7678483, -122.4325619 37.7678283, -122.4325489 37.7678105, -122.4325439 37.7677689, -122.4325559 37.7677477, -122.4325529 37.7677217, -122.4325419 37.7677199, -122.4325419 37.7676957, -122.4325509 37.7676853, -122.4325495 37.7676038, -122.4324393 37.7676085, -122.4324262 37.7676141, -122.4324228 37.7676245, -122.4324449 37.7678615))",POINT (-122.4324919 37.7677298),289.1,3112.0
,68,132501645,,terrace,,,"POLYGON ((-122.4324714 37.7682109, -122.4324655 37.7681453, -122.4325652 37.7681384, -122.4325666 37.7681498, -122.4326059 37.7681475, -122.4326049 37.7681357, -122.4326803 37.7681304, -122.4326811 37.7681384, -122.4326827 37.7681566, -122.4327271 37.7681541, -122.4327309 37.7681963, -122.4326659 37.7681999, -122.4326035 37.7682035, -122.4326011 37.7681768, -122.4325877 37.7681775, -122.4325901 37.7682042, -122.4324714 37.7682109))",POINT (-122.4325917 37.7681723),151.4,1630.0
,69,132501646,,terrace,,,"POLYGON ((-122.432643 37.7675965, -122.432738 37.767591, -122.432739 37.7676019, -122.4327529 37.7676965, -122.4327339 37.7677078, -122.4327369 37.767736, -122.4327549 37.7677342, -122.4327639 37.7678257, -122.4327529 37.7678356, -122.4327209 37.7678369, -122.4327109 37.7678296, -122.4327009 37.7678387, -122.4326669 37.7678417, -122.4326599 37.7678353, -122.4326529 37.7677384, -122.4326509 37.7677106, -122.432643 37.7675965))",POINT (-122.4327009 37.7677169),235.2,2532.0
,70,132501647,,terrace,,,"POLYGON ((-122.4325415 37.7686781, -122.4325358 37.7686192, -122.4327927 37.7686037, -122.432797 37.7686486, -122.4326657 37.7686565, -122.432667 37.7686706, -122.4325415 37.7686781))",POINT (-122.4326581 37.7686383),131.7,1418.0
,71,132501649,,terrace,,,"POLYGON ((-122.432739 37.7676019, -122.4329535 37.7675865, -122.4329714 37.767773, -122.4329746 37.7677974, -122.4329211 37.7678007, -122.4329185 37.7677683, -122.4329009 37.7677564, -122.4328998 37.7677386, -122.4329099 37.7677311, -122.4328988 37.7677238, -122.4328973 37.7677001, -122.4328856 37.7677006, -122.4328876 37.7677248, -122.4328765 37.7677316, -122.4328883 37.7677393, -122.4328903 37.7677574, -122.432881 37.7677666, -122.4328833 37.7678041, -122.4327697 37.7678108, -122.4327529 37.7676965, -122.432739 37.7676019))",POINT (-122.4328568 37.7676947),410.6,4419.6
,72,132501650,,terrace,,,"POLYGON ((-122.4325547 37.7688384, -122.4325491 37.7687709, -122.4327485 37.7687603, -122.4327543 37.7688277, -122.4325547 37.7688384))",POINT (-122.4326516 37.7687993),131.9,1419.2
,73,132501651,,terrace,,,"POLYGON ((-122.4324491 37.7680045, -122.4324404 37.7679339, -122.432661 37.7679169, -122.4326696 37.7679875, -122.4326436 37.7679895, -122.4325901 37.7679936, -122.4325757 37.7679947, -122.4324491 37.7680045))",POINT (-122.432555 37.7679607),153.8,1655.1
,74,137602236,,yes,,,"POLYGON ((-122.4291006 37.7671814, -122.4293454 37.7669782, -122.429258 37.7669099, -122.4292186 37.7669407, -122.4292417 37.76696, -122.4291586 37.7670209, -122.4291476 37.7669015, -122.429173 37.7668994, -122.4292092 37.7668719, -122.4291395 37.7668174, -122.4290444 37.7668218, -122.4290719 37.7671682, -122.4290798 37.7671766, -122.4290905 37.7671819, -122.4291006 37.7671814))",POINT (-122.4291522 37.7669906),525.2,5652.8
,75,137602237,,yes,,,"POLYGON ((-122.4296907 37.7667003, -122.4294483 37.7665104, -122.4294614 37.7665008, -122.4294418 37.7664842, -122.4294336 37.7663993, -122.4294261 37.7663245, -122.429425 37.7663039, -122.4294144 37.766198, -122.4296037 37.7661872, -122.4296165 37.7663357, -122.4296682 37.7663768, -122.4297151 37.7664159, -122.4298731 37.7665559, -122.4296907 37.7667003))",POINT (-122.4296038 37.7664463),1173.5,12631.0
,76,137602238,,yes,,,"POLYGON ((-122.4293454 37.7669782, -122.429463 37.766884, -122.4294516 37.7668752, -122.4292358 37.7667061, -122.4292154 37.7666907, -122.4290978 37.7667848, -122.4291395 37.7668174, -122.4292092 37.7668719, -122.429258 37.7669099, -122.4293454 37.7669782))",POINT (-122.4292804 37.7668343),450.7,4851.0
,77,137602239,,yes,,,"POLYGON ((-122.4294516 37.7668752, -122.4295817 37.7667707, -122.4293659 37.7666016, -122.4292358 37.7667061, -122.4294516 37.7668752))",POINT (-122.4294087 37.7667384),434.7,4679.3
,78,137602240,,yes,,,"POLYGON ((-122.4295922 37.7667789, -122.4296907 37.7667003, -122.4294483 37.7665104, -122.4293498 37.7665889, -122.4293659 37.7666016, -122.4295817 37.7667707, -122.4295922 37.7667789))",POINT (-122.4295202 37.7666446),369.6,3977.9
Children's Day School,79,138882589,,school,,,"POLYGON ((-122.4253 37.7643076, -122.4251305 37.7643197, -122.4249499 37.7643288, -122.4248628 37.7643333, -122.4247775 37.7643376, -122.4247191 37.7643406, -122.4247063 37.7641861, -122.4251824 37.7641563, -122.4251816 37.7641492, -122.4252833 37.7641428, -122.4253 37.7643076))",POINT (-122.4250056 37.7642459),901.9,9707.9
,80,142843520,,,,platform,"POLYGON ((-122.428757 37.764903, -122.4287619 37.764906, -122.4287679 37.7649058, -122.4287721 37.7649022, -122.4287755 37.7648392, -122.428756 37.764624, -122.428744 37.7646247, -122.4287318 37.7646254, -122.428757 37.764903))",POINT (-122.4287557 37.7647591),62.4,671.5
,81,142843522,,,,platform,"POLYGON ((-122.4334647 37.7638583, -122.4334715 37.7638636, -122.4334794 37.7638699, -122.4333681 37.7639577, -122.4333603 37.7639515, -122.4333535 37.7639461, -122.4334647 37.7638583))",POINT (-122.4334165 37.763908),25.5,274.3
,82,142843524,,,,platform,"POLYGON ((-122.4288561 37.7669528, -122.4288874 37.7672811, -122.4288987 37.7672805, -122.4289116 37.7672797, -122.4288803 37.7669513, -122.4288673 37.7669521, -122.4288561 37.7669528))",POINT (-122.4288839 37.7671162),77.0,828.8
,83,142843525,,,,platform,"POLYGON ((-122.4260823 37.7698755, -122.4260743 37.7698691, -122.4260677 37.7698638, -122.4261804 37.7697756, -122.426187 37.7697809, -122.426195 37.7697873, -122.4260823 37.7698755))",POINT (-122.4261313 37.7698256),24.6,265.1
,84,148032747,,yes,,,"POLYGON ((-122.4205362 37.7658684, -122.4204255 37.765876, -122.4204034 37.7656727, -122.4204965 37.765667, -122.420514 37.7656663, -122.4205362 37.7658684))",POINT (-122.4204697 37.7657708),220.9,2377.9
,85,148032748,,yes,,,"POLYGON ((-122.4200451 37.7658203, -122.4199376 37.765826, -122.4199203 37.7656218, -122.4200278 37.7656161, -122.4200451 37.7658203))",POINT (-122.4199827 37.765721),215.4,2319.0
,86,148032749,,yes,,,"POLYGON ((-122.4198466 37.7653228, -122.4198811 37.7655997, -122.4200754 37.765586, -122.4200483 37.7653109, -122.4198466 37.7653228))",POINT (-122.4199626 37.765454),537.2,5782.6
,87,148032750,,yes,,,"POLYGON ((-122.4205387 37.7660834, -122.4204593 37.7660885, -122.4204424 37.7659234, -122.4205219 37.7659183, -122.4205387 37.7660834))",POINT (-122.4204906 37.7660034),128.1,1378.4
,88,148032751,,yes,,,"POLYGON ((-122.4201344 37.7661127, -122.4201264 37.7660283, -122.4203796 37.7660133, -122.4203876 37.7660976, -122.4201344 37.7661127))",POINT (-122.420257 37.766063),209.7,2256.8
,89,148032752,,yes,,,"POLYGON ((-122.4203512 37.7656921, -122.420097 37.7657023, -122.4200919 37.7656214, -122.4203443 37.7656096, -122.4203512 37.7656921))",POINT (-122.4202215 37.7656564),202.4,2179.0
,90,148032753,,yes,,,"POLYGON ((-122.4200542 37.7659122, -122.4200758 37.7661141, -122.4199715 37.7661211, -122.4199499 37.7659192, -122.4200542 37.7659122))",POINT (-122.4200129 37.7660167),207.4,2232.5
,91,148032755,,yes,,,"POLYGON ((-122.4200583 37.7653104, -122.4200483 37.7653109, -122.4198466 37.7653228, -122.4198312 37.7651585, -122.420043 37.765146, -122.4200519 37.7652405, -122.4199719 37.7652452, -122.4199741 37.7652682, -122.4200539 37.7652635, -122.4200583 37.7653104))",POINT (-122.419941 37.7652333),324.7,3495.4
,92,151827258,,parking,,,"POLYGON ((-122.4193314 37.7658949, -122.4187685 37.7659181, -122.4187329 37.7655425, -122.4189192 37.7655348, -122.4189286 37.7656065, -122.4193095 37.7655917, -122.4193314 37.7658949))",POINT (-122.4190221 37.7657413),1818.5,19573.8
,93,154647388,,parking,,,"POLYGON ((-122.4196015 37.7753088, -122.4195689 37.7751557, -122.419829 37.7749509, -122.4198948 37.7752703, -122.4198205 37.77528, -122.4196015 37.7753088))",POINT (-122.4197397 37.7751642),696.9,7501.5
,94,154647390,,parking,,,"POLYGON ((-122.4206896 37.7757024, -122.4206246 37.7753736, -122.4208774 37.7753424, -122.4209424 37.7756712, -122.4206896 37.7757024))",POINT (-122.4207835 37.7755224),832.5,8960.9
,95,154647391,,parking,,,"POLYGON ((-122.4202792 37.7741286, -122.420588 37.7738866, -122.4201719 37.7735549, -122.4199886 37.7736986, -122.4201896 37.7738588, -122.4200641 37.7739572, -122.4202792 37.7741286))",POINT (-122.4202742 37.7738452),1594.5,17162.6
,96,154647392,,parking,,,"POLYGON ((-122.4208334 37.7751503, -122.4205817 37.7751816, -122.4203544 37.7752099, -122.4202356 37.7746287, -122.4203011 37.7745769, -122.4203683 37.7745238, -122.4204337 37.7748516, -122.4207711 37.7748126, -122.4208334 37.7751503))",POINT (-122.4205137 37.7749496),2064.6,22223.1
,97,154977948,,yes,,,"POLYGON ((-122.4294144 37.766198, -122.4293324 37.7662031, -122.4293374 37.7662531, -122.4293395 37.7662744, -122.429341 37.7662896, -122.4293536 37.7662888, -122.4293562 37.7663147, -122.4293436 37.7663154, -122.4293484 37.7663638, -122.4293524 37.7664043, -122.4294336 37.7663993, -122.4294261 37.7663245, -122.4294026 37.766326, -122.4294006 37.7663054, -122.429425 37.7663039, -122.4294144 37.766198))",POINT (-122.429383 37.7663004),153.5,1652.4
,98,160283097,,parking,,,"POLYGON ((-122.4280027 37.768819, -122.4284762 37.7687901, -122.4284706 37.7687421, -122.4289263 37.7687112, -122.4289204 37.7686469, -122.4288826 37.7682319, -122.4288767 37.7681673, -122.4288633 37.76802, -122.4288035 37.7680241, -122.4287386 37.7680285, -122.4286836 37.767985, -122.4278743 37.7686202, -122.4276236 37.768817, -122.4271759 37.7691684, -122.4271085 37.7692212, -122.4270005 37.769306, -122.4270421 37.7693759, -122.4270984 37.7693569, -122.4271145 37.7693961, -122.4271212 37.769466, -122.4275265 37.7694412, -122.4276054 37.7694364, -122.4275986 37.7693781, -122.427659 37.7693738, -122.4276228 37.7690431, -122.4275611 37.7690473, -122.4275598 37.7690091, -122.4278146 37.7687992, -122.4278431 37.7687888, -122.4278805 37.7687845, -122.4279983 37.7687748, -122.4280027 37.768819))",POINT (-122.4281316 37.7687056),7852.5,84523.7
,99,160306656,,,,platform,"POLYGON ((-122.4272356 37.7688049, -122.4271263 37.768891, -122.4271188 37.7688851, -122.4271117 37.7688794, -122.4272209 37.7687933, -122.4272281 37.768799, -122.4272356 37.7688049))",POINT (-122.4271736 37.7688421),24.8,267.3
,100,160306657,,,,platform,"POLYGON ((-122.4285038 37.7679382, -122.4286184 37.7678471, -122.4286271 37.7678539, -122.4286331 37.7678587, -122.4285185 37.7679497, -122.4285125 37.767945, -122.4285038 37.7679382))",POINT (-122.4285685 37.7678984),26.3,282.7
,101,160306659,,,,platform,"POLYGON ((-122.425111 37.7704608, -122.4251182 37.7704665, -122.4251256 37.7704725, -122.4250111 37.7705623, -122.4250037 37.7705565, -122.4249964 37.7705507, -122.425111 37.7704608))",POINT (-122.425061 37.7705116),25.6,275.4
,102,160306660,,,,platform,"POLYGON ((-122.429259 37.7671808, -122.4292737 37.7671924, -122.4291654 37.7672803, -122.4291588 37.7672751, -122.4291508 37.7672688, -122.429259 37.7671808))",POINT (-122.4292123 37.7672305),24.6,264.3
,103,160306661,,,,platform,"POLYGON ((-122.4313247 37.7655508, -122.4313313 37.765556, -122.4313394 37.7655624, -122.4312282 37.7656505, -122.4312201 37.7656442, -122.4312135 37.7656389, -122.4313247 37.7655508))",POINT (-122.4312764 37.7656007),25.5,274.3
,104,160306662,,,,platform,"POLYGON ((-122.4306479 37.7662644, -122.4306408 37.7662588, -122.4306331 37.7662528, -122.4307333 37.7661728, -122.430741 37.7661788, -122.4307481 37.7661844, -122.4306479 37.7662644))",POINT (-122.4306906 37.7662186),23.0,247.7
,105,160306663,,,,platform,"POLYGON ((-122.4246789 37.7709607, -122.4246887 37.7709685, -122.4246935 37.7709724, -122.4245784 37.7710626, -122.4245735 37.7710588, -122.4245637 37.771051, -122.4246789 37.7709607))",POINT (-122.4246286 37.7710117),25.7,277.0
,106,160699007,,parking,,,"POLYGON ((-122.4338712 37.7675892, -122.4336151 37.7676052, -122.4337533 37.7689799, -122.4338717 37.7689724, -122.4339817 37.7689655, -122.433937 37.7685208, -122.4338817 37.7685243, -122.4338535 37.7682439, -122.433902 37.7682408, -122.4338787 37.768009, -122.4338219 37.7680125, -122.4338149 37.7679431, -122.4339062 37.7679373, -122.4338712 37.7675892))",POINT (-122.4337946 37.7682691),2966.1,31926.4
Eros,107,167176657,,swingerclub,,,"POLYGON ((-122.4276934 37.7682696, -122.4278179 37.7681696, -122.4277727 37.7681345, -122.4277488 37.7681537, -122.4275987 37.768037, -122.4275431 37.7680817, -122.4275031 37.7680505, -122.4274663 37.7680801, -122.4275502 37.7681453, -122.4275644 37.7681339, -122.427672 37.7682176, -122.4276496 37.7682355, -122.4276934 37.7682696))",POINT (-122.4276501 37.7681448),300.4,3233.9
,108,167176660,,yes,,,"POLYGON ((-122.4278717 37.7681272, -122.4281726 37.7678874, -122.4281726 37.7678821, -122.4281659 37.7678768, -122.427678 37.7679051, -122.4276312 37.7679418, -122.4276601 37.7679642, -122.4278717 37.7681272))",POINT (-122.4278881 37.7679723),666.7,7175.9
,109,167176661,,yes,,,"POLYGON ((-122.4278179 37.7681696, -122.4277727 37.7681345, -122.4275783 37.7679843, -122.4275997 37.7679663, -122.4276118 37.7679758, -122.4276306 37.767961, -122.4276467 37.7679737, -122.4276601 37.7679642, -122.4278717 37.7681272, -122.4278179 37.7681696))",POINT (-122.4277294 37.7680603),186.8,2010.4
,110,167176662,,yes,,,"POLYGON ((-122.4276934 37.7682696, -122.4276311 37.7683189, -122.4275465 37.7682536, -122.4276082 37.7682037, -122.4276496 37.7682355, -122.4276934 37.7682696))",POINT (-122.4276199 37.7682614),80.9,871.3
,111,167176665,,yes,,,"POLYGON ((-122.427436 37.7681096, -122.4273989 37.7681387, -122.4273357 37.7681879, -122.4272911 37.7681522, -122.4273786 37.7680832, -122.4273682 37.7679772, -122.4274288 37.7679735, -122.4274265 37.7679515, -122.4275624 37.7679436, -122.4275673 37.7679888, -122.4275318 37.767991, -122.4275359 37.7680291, -122.427502 37.7680316, -122.4275016 37.7680243, -122.427474 37.7680263, -122.4274765 37.7680549, -122.4274306 37.7680575, -122.427436 37.7681096))",POINT (-122.4274296 37.7680423),239.6,2578.9
,112,172111606,,yes,,,"POLYGON ((-122.4196015 37.7753088, -122.4195689 37.7751557, -122.419499 37.7752109, -122.4195183 37.7753185, -122.4196015 37.7753088))",POINT (-122.4195493 37.7752481),105.4,1134.8
,113,172111608,,garage,,,"POLYGON ((-122.4207581 37.774742, -122.4204207 37.774781, -122.4204337 37.7748516, -122.4207711 37.7748126, -122.4207581 37.774742))",POINT (-122.4205959 37.7747968),237.9,2561.1
,114,172111609,,yes,,,"POLYGON ((-122.420649 37.7761396, -122.4205809 37.7758056, -122.4206768 37.7757934, -122.4207449 37.7761274, -122.420649 37.7761396))",POINT (-122.4206629 37.7759665),320.0,3444.9
,115,172111610,,demolished,,,"POLYGON ((-122.420158 37.7750027, -122.4200789 37.7750131, -122.4200325 37.7747892, -122.4200992 37.7747365, -122.420158 37.7750027))",POINT (-122.4200934 37.7748858),189.0,2034.3
,116,172111612,,yes,,,"POLYGON ((-122.4201267 37.7752399, -122.4198948 37.7752703, -122.4198298 37.7749494, -122.4200325 37.7747892, -122.4200789 37.7750131, -122.4201267 37.7752399))",POINT (-122.4199771 37.7750599),895.1,9635.0
,117,172111616,,yes,,,"POLYGON ((-122.4207449 37.7761274, -122.4206768 37.7757934, -122.4207921 37.7757787, -122.4208102 37.7758673, -122.4208412 37.7760192, -122.4208602 37.7761127, -122.4207449 37.7761274))",POINT (-122.4207685 37.7759531),388.0,4176.1
Pauls Detailing,118,172111619,,car_wash,,,"POLYGON ((-122.4203544 37.7752099, -122.4201469 37.7752372, -122.4201267 37.7752399, -122.4200789 37.7750131, -122.420158 37.7750027, -122.4202943 37.7749249, -122.4203544 37.7752099))",POINT (-122.4202195 37.7751006),559.9,6026.2
,119,172111620,,yes,,,"POLYGON ((-122.4208602 37.7761127, -122.4208412 37.7760192, -122.4208614 37.7760166, -122.4208305 37.7758648, -122.4208102 37.7758673, -122.4207921 37.7757787, -122.4209723 37.7757557, -122.4210404 37.7760897, -122.4208602 37.7761127))",POINT (-122.4209206 37.7759338),569.7,6132.5
,120,172111622,,yes,,,"POLYGON ((-122.420742 37.774655, -122.4204939 37.7746837, -122.420499 37.774711, -122.4204828 37.7747128, -122.4204906 37.7747553, -122.4204175 37.7747638, -122.4203683 37.7745238, -122.4204919 37.7744261, -122.4206959 37.7744021, -122.420742 37.774655))",POINT (-122.4205514 37.774565),859.1,9247.1
The Independent,121,174076537,,theatre,,,"POLYGON ((-122.4377854 37.7755949, -122.437752 37.7754291, -122.4374966 37.7754613, -122.43753 37.775627, -122.4377854 37.7755949))",POINT (-122.437641 37.7755281),424.8,4572.5
Seismic Retrofitters,122,174076542,,yes,,,"POLYGON ((-122.4378385 37.7758583, -122.4374155 37.7759116, -122.4373668 37.775677, -122.4373624 37.7756481, -122.43753 37.775627, -122.4377854 37.7755949, -122.4378385 37.7758583))",POINT (-122.4376001 37.7757532),1116.1,12013.1
,123,179496055,,yes,,,"POLYGON ((-122.4239856 37.7718855, -122.4238195 37.7719066, -122.4238032 37.7718216, -122.4238911 37.7717511, -122.4239717 37.771812, -122.4239856 37.7718855))",POINT (-122.4238917 37.7718387),186.3,2005.7
SF LGBT Center,124,179496056,,community_centre,,,"POLYGON ((-122.424354 37.7718387, -122.4241411 37.7715506, -122.4238911 37.7717511, -122.4239717 37.771812, -122.4239856 37.7718855, -122.424354 37.7718387))",POINT (-122.4241172 37.7717471),797.4,8583.6
,125,179684525,,yes,,,"POLYGON ((-122.4330464 37.7650678, -122.4330345 37.7650715, -122.4328864 37.7650816, -122.4327836 37.7650877, -122.432625 37.7649637, -122.432548 37.7649038, -122.4325604 37.7648948, -122.4325538 37.7648891, -122.4325781 37.7648715, -122.4325847 37.7648772, -122.4325985 37.7648672, -122.4325911 37.7648608, -122.4326155 37.7648431, -122.4326212 37.7648479, -122.4326354 37.7648376, -122.4326275 37.7648309, -122.4326521 37.764813, -122.4326581 37.7648182, -122.432747 37.7647486, -122.4327402 37.7647431, -122.4327635 37.7647249, -122.4327704 37.7647304, -122.4327856 37.7647184, -122.4327785 37.7647127, -122.4328018 37.7646945, -122.4328089 37.7647002, -122.4328234 37.7646889, -122.4328171 37.7646838, -122.4328413 37.7646649, -122.4328476 37.7646699, -122.4328523 37.7646655, -122.4330007 37.7647797, -122.4330229 37.7647947, -122.4330407 37.7649742, -122.4330464 37.7650678))",POINT (-122.4328365 37.7649009),1313.9,14143.1
